"","DOIs","is_oa","oa_status"
"42028","10.1002/2016ja023236",FALSE,"closed"
"42029","10.1002/pola.27892",FALSE,"closed"
"42030","10.1063/1.4940724",FALSE,"closed"
"42031","10.1063/1.4986802",FALSE,"closed"
"42032","10.1029/2019gl084272",TRUE,"green"
"42033","10.1002/jso.25251",FALSE,"closed"
"42034","10.1002/hbm.24572",TRUE,"green"
"42035","10.1002/ecy.1576",TRUE,"bronze"
"42036","10.1002/ejhf.1437",TRUE,"bronze"
"42037","10.1002/adbi.201800098",FALSE,"closed"
"42038","10.1001/jamaoncol.2020.6564",FALSE,"closed"
"42039","10.1111/oik.07885",TRUE,"hybrid"
"42040","10.1111/all.13137",TRUE,"green"
"42041","10.3233/jad-161097",TRUE,"bronze"
"42042","10.1177/0033294120964134",TRUE,"green"
"42043","10.1111/head.12962",FALSE,"closed"
"42044","10.1117/12.2246228",FALSE,"closed"
"42045","10.7868/s0044451018050036",FALSE,"closed"
"42046","10.1111/1755-0998.12363",TRUE,"hybrid"
"42047","10.1093/eurpub/ckx187.167",TRUE,"bronze"
"42048","10.1111/jch.13494",FALSE,"closed"
"42049","10.1055/s-0039-1685631",TRUE,"hybrid"
"42050","10.1182/blood-2019-128140",TRUE,"bronze"
"42051","10.1093/ons/opaa087",FALSE,"closed"
"42052","10.5253/arde.v108i1.a4",TRUE,"bronze"
"42053","10.1002/pamm.201800398",FALSE,"closed"
"42054","10.1002/ajp.22754",FALSE,"closed"
"42055","10.1098/rsif.2014.0919",TRUE,"bronze"
"42056","10.1089/dia.2017.0373",TRUE,"bronze"
"42057","10.1111/sed.12410",FALSE,"closed"
"42058","10.1590/0074-02760190098",TRUE,"gold"
"42059","10.22541/au.162685192.23907748/v1",TRUE,"green"
"42060","10.1021/acschemneuro.6b00415",TRUE,"bronze"
"42061","10.1080/14494035.2017.1323711",TRUE,"gold"
"42062","10.1093/gbe/evy149",TRUE,"gold"
"42063","10.1093/mnras/staa2976",TRUE,"green"
"42064","10.1002/tax.12373",TRUE,"hybrid"
"42065","10.1055/s-0035-1547281",FALSE,"closed"
"42066","10.1117/12.2227518",FALSE,"closed"
"42067","10.3141/2561-01",FALSE,"closed"
"42068","10.1111/apt.13380",TRUE,"bronze"
"42069","10.1002/best.201600033",FALSE,"closed"
"42070","10.1055/s-0038-1641918",FALSE,"closed"
"42071","10.1093/ndt/gfy104.sao027",FALSE,"closed"
"42072","10.1177/1740774519832329",TRUE,"green"
"42073","10.1055/s-0039-1685617",TRUE,"hybrid"
"42074","10.7227/tjth.36.2.9",TRUE,"green"
"42075","10.1055/a-1151-5446",FALSE,"closed"
"42076","10.37005/1818-0744-2019-4-31-37",FALSE,"closed"
"42077","10.1111/ddg.14328_g",TRUE,"hybrid"
"42078","10.1002/pamm.201900268",TRUE,"green"
"42079","10.1055/a-0655-8112",TRUE,"hybrid"
"42080","10.1590/0074-02760180585",TRUE,"gold"
"42081","10.1029/2019gc008306",TRUE,"green"
"42082","10.1002/aelm.201900202",FALSE,"closed"
"42083","10.1639/0007-2745-119.4.361",FALSE,"closed"
"42084","10.1177/1120700018772277",FALSE,"closed"
"42085","10.1111/cea.12474",FALSE,"closed"
"42086","10.1002/bimj.201900388",FALSE,"closed"
"42087","10.7287/peerj.preprints.798v1",TRUE,"green"
"42088","10.1080/23745118.2018.1456745",FALSE,"closed"
"42089","10.1093/eurpub/cky212.790",FALSE,"closed"
"42090","10.1111/pops.12508",TRUE,"hybrid"
"42091","10.1002/jia2.25207",TRUE,"gold"
"42092","10.1055/s-0039-1693568",FALSE,"closed"
"42093","10.5379/urbani-izziv-2019-30-01-004",TRUE,"gold"
"42094","10.1002/9781119127291.ch33",FALSE,"closed"
"42095","10.1177/1091142117725393",FALSE,"closed"
"42096","10.35998/oe-2020-0072",FALSE,"closed"
"42097","10.1177/0278364916679892",FALSE,"closed"
"42098","10.1089/cbr.2019.3516",FALSE,"closed"
"42099","10.1098/rsos.181640",TRUE,"gold"
"42100","10.1109/eucnc.2015.7194063",TRUE,"green"
"42101","10.1055/s-0039-1688800",FALSE,"closed"
"42102","10.1145/2875426",FALSE,"closed"
"42103","10.1080/15487733.2020.1820701",TRUE,"gold"
"42104","10.1109/dese.2019.00167",FALSE,"closed"
"42105","10.1109/itsc.2017.8317862",FALSE,"closed"
"42106","10.1055/s-0034-1394458",FALSE,"closed"
"42107","10.1080/09535314.2021.1952404",FALSE,"closed"
"42108","10.1111/jfb.13019",FALSE,"closed"
"42109","10.1177/2055217317747623",TRUE,"gold"
"42110","10.1055/s-0037-1619268",FALSE,"closed"
"42111","10.1055/s-0038-1641911",FALSE,"closed"
"42112","10.1055/s-0038-1641939",FALSE,"closed"
"42113","10.7326/l20-0254",FALSE,"closed"
"42114","10.1080/23279095.2019.1628761",FALSE,"closed"
"42115","10.1182/blood.v126.23.3541.3541",TRUE,"bronze"
"42116","10.1080/00207578.2019.1589378",FALSE,"closed"
"42117","10.2108/zs180197",FALSE,"closed"
"42118","10.1111/jch.13718",FALSE,"closed"
"42119","10.20542/0131-2227-2015-4-5-17",FALSE,"closed"
"42120","10.1002/aps.1680",FALSE,"closed"
"42121","10.1055/s-0034-1387537",TRUE,"bronze"
"42122","10.1680/jgeot.19.ti.001",TRUE,"green"
"42123","10.5379/urbani-izziv-en-2019-30-01-004",TRUE,"gold"
"42124","10.1111/aogs.14110",TRUE,"hybrid"
"42125","10.1111/hae.12847",FALSE,"closed"
"42126","10.1177/1094670520960230",TRUE,"bronze"
"42127","10.1128/genomea.00997-15",TRUE,"gold"
"42128","10.21203/rs.3.pex-1051/v1",TRUE,"green"
"42129","10.1111/fwb.12692",FALSE,"closed"
"42130","10.1021/acs.nanolett.5b01107",FALSE,"closed"
"42131","10.12705/653.37",TRUE,"bronze"
"42132","10.1093/jn/nxx037",TRUE,"hybrid"
"42133","10.15252/emmm.202013074",TRUE,"gold"
"42134","10.1128/jvi.00247-16",TRUE,"bronze"
"42135","10.1080/13235818.2016.1257970",TRUE,"green"
"42136","10.1055/s-0042-122419",TRUE,"bronze"
"42137","10.1016/j.juro.2016.05.088",TRUE,"green"
"42138","10.1055/s-0037-1605774",FALSE,"closed"
"42139","10.3233/ch-151983",FALSE,"closed"
"42140","10.1177/0963662518816014",FALSE,"closed"
"42141","10.1080/01612840.2019.1610818",FALSE,"closed"
"42142","10.1080/10588167.2019.1660127",FALSE,"closed"
"42143","10.1177/0022526620927592",TRUE,"bronze"
"42144","10.21203/rs.3.rs-57027/v1",TRUE,"green"
"42145","10.1002/geot.201900080",FALSE,"closed"
"42146","10.1111/jch.13682",FALSE,"closed"
"42147","10.1089/cbr.2019.3554",TRUE,"hybrid"
"42148","10.1093/eurheartj/suaa174",TRUE,"hybrid"
"42149","10.1161/hyp.68.suppl_1.p603",FALSE,"closed"
"42150","10.1016/j.juro.2017.02.221",FALSE,"closed"
"42151","10.1055/s-0041-1730235",FALSE,"closed"
"42152","10.1111/zsc.12252",FALSE,"closed"
"42153","10.1098/rsos.160158",TRUE,"gold"
"42154","10.21203/rs.3.rs-544214/v1",TRUE,"green"
"42155","10.1785/0220200377",FALSE,"closed"
"42156","10.1242/jcs.249607",TRUE,"hybrid"
"42157","10.1098/rstb.2020.0103",TRUE,"hybrid"
"42158","10.1111/all.13237",FALSE,"closed"
"42159","10.1093/eurheartj/ehy566.6185",TRUE,"bronze"
"42160","10.1002/cctc.201900798",TRUE,"bronze"
"42161","10.1002/cctc.201900799",TRUE,"bronze"
"42162","10.1055/s-0043-120111",FALSE,"closed"
"42163","10.1002/chem.202000266",TRUE,"hybrid"
"42164","10.1111/aas.13130",TRUE,"green"
"42165","10.1021/acs.jcim.0c00985",FALSE,"closed"
"42166","10.1002/solr.202070123",TRUE,"bronze"
"42167","10.3171/2016.3.spine15810",TRUE,"bronze"
"42168","10.1001/jama.2016.20165",TRUE,"green"
"42169","10.1002/aelm.201901141",TRUE,"hybrid"
"42170","10.1002/celc.202100851",TRUE,"bronze"
"42171","10.1063/5.0006865",TRUE,"green"
"42172","10.1161/jaha.115.002674",TRUE,"gold"
"42173","10.1111/febs.13519",TRUE,"bronze"
"42174","10.1021/acs.cgd.6b01468",TRUE,"green"
"42175","10.1111/jdv.16044",TRUE,"hybrid"
"42176","10.1002/acr.24078",FALSE,"closed"
"42177","10.1021/acsami.6b09934",FALSE,"closed"
"42178","10.1021/acs.inorgchem.0c00663",TRUE,"hybrid"
"42179","10.1177/1477153519869758",TRUE,"hybrid"
"42180","10.1111/ner.12900",FALSE,"closed"
"42181","10.1080/13510347.2018.1479693",TRUE,"bronze"
"42182","10.1080/00450618.2021.1900393",FALSE,"closed"
"42183","10.1021/jasms.1c00041",FALSE,"closed"
"42184","10.1002/jcsm.12012",TRUE,"gold"
"42185","10.1039/c8nr01900b",FALSE,"closed"
"42186","10.1055/s-0035-1553971",TRUE,"bronze"
"42187","10.1080/01916122.2017.1303795",FALSE,"closed"
"42188","10.1055/a-0676-8477",FALSE,"closed"
"42189","10.1200/jco.2016.34.15_suppl.11529",FALSE,"closed"
"42190","10.1093/rheumatology/key075.450",TRUE,"bronze"
"42191","10.1200/jco.2017.35.15_suppl.4508",FALSE,"closed"
"42192","10.1002/cyto.b.21496",TRUE,"bronze"
"42193","10.1530/ec-16-0098",TRUE,"gold"
"42194","10.1089/aid.2016.0128",TRUE,"green"
"42195","10.1111/bor.12262",FALSE,"closed"
"42196","10.1200/jco.2019.37.4_suppl.3",FALSE,"closed"
"42197","10.1002/ange.201806047",FALSE,"closed"
"42198","10.1093/mnras/sty1105",TRUE,"green"
"42199","10.1055/a-0981-6906",TRUE,"bronze"
"42200","10.1177/2045894020958557",TRUE,"gold"
"42201","10.1039/d0md00051e",TRUE,"green"
"42202","10.1111/cea.13716",TRUE,"hybrid"
"42203","10.1200/jco.2020.38.15_suppl.5053",FALSE,"closed"
"42204","10.1002/mnfr.201900849",TRUE,"hybrid"
"42205","10.1029/2019jb019182",FALSE,"closed"
"42206","10.2217/nmt-2016-0059",FALSE,"closed"
"42207","10.1111/jipb.12593",TRUE,"bronze"
"42208","10.1200/jco.2017.35.15_suppl.9511",FALSE,"closed"
"42209","10.1002/mgg3.1263",TRUE,"gold"
"42210","10.1111/bjd.16565",FALSE,"closed"
"42211","10.1080/15548627.2017.1280216",TRUE,"bronze"
"42212","10.1200/jco.2018.36.15_suppl.11506",FALSE,"closed"
"42213","10.1002/celc.202100556",TRUE,"hybrid"
"42214","10.1111/jdv.16017",TRUE,"hybrid"
"42215","10.1111/epi.16906",TRUE,"hybrid"
"42216","10.1002/crat.201600248",FALSE,"closed"
"42217","10.1111/pai.13104",FALSE,"closed"
"42218","10.1111/jdv.17332",TRUE,"hybrid"
"42219","10.1093/schbul/sbab087",FALSE,"closed"
"42220","10.1128/jvi.00934-18",TRUE,"bronze"
"42221","10.1128/aem.02108-17",TRUE,"bronze"
"42222","10.1080/13854046.2018.1430256",FALSE,"closed"
"42223","10.1021/jp511170m",FALSE,"closed"
"42224","10.1021/acsinfecdis.7b00270",FALSE,"closed"
"42225","10.1021/acs.jpcb.9b10467",TRUE,"hybrid"
"42226","10.1093/femsec/fiy013",TRUE,"bronze"
"42227","10.1021/acsanm.8b00859",FALSE,"closed"
"42228","10.1021/jacs.7b06269",TRUE,"hybrid"
"42229","10.1021/acs.inorgchem.7b02903",TRUE,"green"
"42230","10.1021/acscatal.9b04221",TRUE,"hybrid"
"42231","10.1002/anie.201708454",FALSE,"closed"
"42232","10.1111/myc.12878",FALSE,"closed"
"42233","10.1029/2019wr024957",TRUE,"hybrid"
"42234","10.1021/acsami.6b03200",FALSE,"closed"
"42235","10.1002/adma.201705792",TRUE,"bronze"
"42236","10.1002/essoar.10506923.1",TRUE,"green"
"42237","10.1167/iovs.16-19600",TRUE,"gold"
"42238","10.1182/blood.v126.23.5026.5026",TRUE,"bronze"
"42239","10.21203/rs.3.rs-757455/v1",TRUE,"green"
"42240","10.1002/ijc.32396",FALSE,"closed"
"42241","10.2174/0929866525666181004101622",FALSE,"closed"
"42242","10.21883/ftt.2019.06.47689.309",TRUE,"gold"
"42243","10.1111/cen.14134",FALSE,"closed"
"42244","10.1002/cctc.202001284",TRUE,"hybrid"
"42245","10.1161/circresaha.116.310531",TRUE,"bronze"
"42246","10.1111/jcpp.12843",TRUE,"green"
"42247","10.1001/jamainternmed.2015.3536",TRUE,"bronze"
"42248","10.1002/ejhf.2018",TRUE,"bronze"
"42249","10.1002/asia.201700178",FALSE,"closed"
"42250","10.1002/lpor.201500271",FALSE,"closed"
"42251","10.1111/nph.14695",TRUE,"bronze"
"42252","10.1002/anie.201801666",TRUE,"green"
"42253","10.1098/rsta.2016.0455",TRUE,"bronze"
"42254","10.1093/jac/dkz197",FALSE,"closed"
"42255","10.18632/oncotarget.27132",TRUE,"gold"
"42256","10.1093/cercor/bhx253",TRUE,"bronze"
"42257","10.1155/2019/5365608",TRUE,"gold"
"42258","10.1080/20008198.2019.1694347",TRUE,"gold"
"42259","10.1002/pbc.27539",FALSE,"closed"
"42260","10.1021/acsnano.0c03229",FALSE,"closed"
"42261","10.1021/acs.chemmater.5b01473",FALSE,"closed"
"42262","10.1021/jacs.9b10946",FALSE,"closed"
"42263","10.1002/ange.202005883",TRUE,"hybrid"
"42264","10.1002/ange.202011911",TRUE,"bronze"
"42265","10.1002/cite.201700123",FALSE,"closed"
"42266","10.1063/1.5094159",FALSE,"closed"
"42267","10.2752/175174115x14223685749449",FALSE,"closed"
"42268","10.3109/15622975.2015.1112032",FALSE,"closed"
"42269","10.1002/chem.201900441",FALSE,"closed"
"42270","10.1002/ange.201705504",FALSE,"closed"
"42271","10.4071/isom-2017-tp51_001",FALSE,"closed"
"42272","10.1200/jco.2015.33.7_suppl.169",FALSE,"closed"
"42273","10.1055/s-0038-1641797",FALSE,"closed"
"42274","10.1093/eurheartj/ehy563.p3165",FALSE,"closed"
"42275","10.1002/chem.201901769",TRUE,"bronze"
"42276","10.1111/bph.14890",TRUE,"hybrid"
"42277","10.1200/jco.2016.34.15_suppl.1002",FALSE,"closed"
"42278","10.1080/10715762.2019.1661403",TRUE,"hybrid"
"42279","10.1055/a-1235-1520",TRUE,"hybrid"
"42280","10.1002/chem.202002942",FALSE,"closed"
"42281","10.1111/trf.16298",TRUE,"hybrid"
"42282","10.21203/rs.3.rs-118179/v1",TRUE,"green"
"42283","10.1089/dia.2016.07281.sf",TRUE,"hybrid"
"42284","10.1055/a-1010-8764",FALSE,"closed"
"42285","10.1002/2017gl075086",FALSE,"closed"
"42286","10.1111/imm.13035",TRUE,"bronze"
"42287","10.12968/jowc.2018.27.5.310",FALSE,"closed"
"42288","10.1002/chem.202001176",TRUE,"bronze"
"42289","10.1111/pai.12843",FALSE,"closed"
"42290","10.1089/acm.2020.0189",TRUE,"bronze"
"42291","10.1021/acs.nanolett.8b02036",TRUE,"green"
"42292","10.1080/03670244.2021.1969925",FALSE,"closed"
"42293","10.1002/cctc.201600996",TRUE,"hybrid"
"42294","10.1039/c6ay00419a",TRUE,"hybrid"
"42295","10.2807/1560-7917.es.2019.24.32.1800603",TRUE,"gold"
"42296","10.1039/d1nr02859f",TRUE,"hybrid"
"42297","10.1111/exd.13783",FALSE,"closed"
"42298","10.1001/jamanetworkopen.2021.7105",TRUE,"gold"
"42299","10.1093/nar/gkw744",TRUE,"gold"
"42300","10.1021/acs.macromol.9b00937",TRUE,"hybrid"
"42301","10.1002/jlcr.3504",FALSE,"closed"
"42302","10.1089/dia.2018.0397",TRUE,"hybrid"
"42303","10.1093/braincomms/fcaa066",TRUE,"gold"
"42304","10.1096/fj.202001612rr",TRUE,"green"
"42305","10.1111/hel.12765",TRUE,"hybrid"
"42306","10.1002/solr.202000437",FALSE,"closed"
"42307","10.1093/rheumatology/keaa110.008",TRUE,"bronze"
"42308","10.7566/jpscp.30.011093",TRUE,"hybrid"
"42309","10.1002/ange.201507821",FALSE,"closed"
"42310","10.1002/stem.2536",TRUE,"hybrid"
"42311","10.1002/mgg3.615",TRUE,"gold"
"42312","10.1111/ner.12546",FALSE,"closed"
"42313","10.1530/ec-17-0098",TRUE,"gold"
"42314","10.1111/pce.13008",FALSE,"closed"
"42315","10.1111/micc.12343",TRUE,"green"
"42316","10.1093/infdis/jiy362",TRUE,"hybrid"
"42317","10.1200/jco.2018.36.15_suppl.7063",FALSE,"closed"
"42318","10.1080/1354750x.2016.1265006",FALSE,"closed"
"42319","10.1128/aac.00240-20",TRUE,"bronze"
"42320","10.3747/pdi.2018.00285",FALSE,"closed"
"42321","10.1128/aem.00503-17",TRUE,"bronze"
"42322","10.1002/nsg.12085",TRUE,"hybrid"
"42323","10.1021/acs.molpharmaceut.1c00206",TRUE,"hybrid"
"42324","10.1055/a-1545-3337",FALSE,"closed"
"42325","10.1142/9789814623995_0227",FALSE,"closed"
"42326","10.1055/a-1015-6869",TRUE,"bronze"
"42327","10.1002/anie.201704419",FALSE,"closed"
"42328","10.1001/jamadermatol.2020.0723",TRUE,"hybrid"
"42329","10.1785/0220210047",FALSE,"closed"
"42330","10.1534/genetics.117.300527",TRUE,"hybrid"
"42331","10.1111/tri.13041",TRUE,"bronze"
"42332","10.1002/art.41385",TRUE,"hybrid"
"42333","10.1002/gj.3174",FALSE,"closed"
"42334","10.1039/c8cp07483f",TRUE,"green"
"42335","10.1021/acsmacrolett.8b00605",FALSE,"closed"
"42336","10.7566/jpsj.85.024709",TRUE,"green"
"42337","10.1089/brain.2015.0340",TRUE,"bronze"
"42338","10.1055/s-0035-1553458",FALSE,"closed"
"42339","10.1002/art.40753",TRUE,"hybrid"
"42340","10.1021/acs.chemmater.6b02424",FALSE,"closed"
"42341","10.1080/13645706.2021.1904263",FALSE,"closed"
"42342","10.1055/s-0041-109680",FALSE,"closed"
"42343","10.1152/ajprenal.00556.2020",FALSE,"closed"
"42344","10.1063/1.4974464",TRUE,"gold"
"42345","10.1080/15592294.2016.1185580",TRUE,"bronze"
"42346","10.1111/tri.12556",TRUE,"bronze"
"42347","10.1039/c8tb02239a",TRUE,"hybrid"
"42348","10.2217/nnm-2017-0206",FALSE,"closed"
"42349","10.1002/ange.201704419",FALSE,"closed"
"42350","10.1182/blood.v128.22.4704.4704",TRUE,"bronze"
"42351","10.1055/s-0039-1683660",FALSE,"closed"
"42352","10.1002/chem.201901770",TRUE,"bronze"
"42353","10.1182/blood-2019-130744",TRUE,"bronze"
"42354","10.7554/elife.52859",TRUE,"gold"
"42355","10.1002/ccd.28164",FALSE,"closed"
"42356","10.1080/1536383x.2019.1708736",FALSE,"closed"
"42357","10.1093/ehjci/ehaa946.0191",FALSE,"closed"
"42358","10.1039/d0sc05971d",TRUE,"gold"
"42359","10.1002/chem.202003731",TRUE,"bronze"
"42360","10.1063/5.0020652",FALSE,"closed"
"42361","10.1111/maps.13124",TRUE,"hybrid"
"42362","10.1080/14767058.2020.1755648",FALSE,"closed"
"42363","10.1080/16000870.2019.1618678",TRUE,"gold"
"42364","10.1515/znb-2015-0005",FALSE,"closed"
"42365","10.1055/a-1234-7151",FALSE,"closed"
"42366","10.1002/lt.24795",FALSE,"closed"
"42367","10.1080/15412555.2017.1365119",FALSE,"closed"
"42368","10.1002/advs.202001476",TRUE,"gold"
"42369","10.1111/vsu.13618",FALSE,"closed"
"42370","10.1002/uog.15094",FALSE,"closed"
"42371","10.1177/1947603519897290",FALSE,"closed"
"42372","10.1029/2021je006900",TRUE,"hybrid"
"42373","10.1128/genomea.01503-17",TRUE,"gold"
"42374","10.1080/20473869.2021.1917110",TRUE,"hybrid"
"42375","10.1029/2020ef001884",TRUE,"gold"
"42376","10.1177/11795735211028781",TRUE,"gold"
"42377","10.1002/smll.202002228",TRUE,"hybrid"
"42378","10.1111/all.14416",TRUE,"hybrid"
"42379","10.1021/jp510432v",FALSE,"closed"
"42380","10.1021/acs.chemmater.9b01396",FALSE,"closed"
"42381","10.1093/ecco-jcc/jjx075",TRUE,"hybrid"
"42382","10.1021/acs.jpclett.6b00223",FALSE,"closed"
"42383","10.1021/acs.organomet.5b00281",FALSE,"closed"
"42384","10.1021/acs.jpcb.6b08879",FALSE,"closed"
"42385","10.1063/1.5109531",TRUE,"hybrid"
"42386","10.1002/pamm.202000104",TRUE,"hybrid"
"42387","10.1093/ofid/ofx163.1039",TRUE,"gold"
"42388","10.1113/jp274885",TRUE,"bronze"
"42389","10.1099/ijsem.0.001230",TRUE,"bronze"
"42390","10.1039/c9ew00658c",FALSE,"closed"
"42391","10.1002/fam.2662",FALSE,"closed"
"42392","10.1002/dama.201800026",FALSE,"closed"
"42393","10.1055/s-0038-1651721",FALSE,"closed"
"42394","10.1055/s-0038-1641861",FALSE,"closed"
"42395","10.1055/s-0037-1604503",FALSE,"closed"
"42396","10.1117/12.2256564",FALSE,"closed"
"42397","10.1111/bcpt.13373",TRUE,"green"
"42398","10.1055/s-0039-1694659",FALSE,"closed"
"42399","10.22541/au.160097922.24041102",TRUE,"green"
"42400","10.1002/essoar.10502884.1",FALSE,"closed"
"42401","10.1002/ece3.4167",TRUE,"gold"
"42402","10.1002/chem.201705889",FALSE,"closed"
"42403","10.1080/19485565.2020.1769466",FALSE,"closed"
"42404","10.1002/spp2.1022",TRUE,"green"
"42405","10.1002/mma.3438",TRUE,"green"
"42406","10.1093/geronb/gbaa008",FALSE,"closed"
"42407","10.1002/joc.7332",FALSE,"closed"
"42408","10.1080/16184742.2018.1523944",TRUE,"green"
"42409","10.1002/hyp.11271",FALSE,"closed"
"42410","10.1109/jphot.2016.2526635",TRUE,"gold"
"42411","10.1257/pol.20120312",TRUE,"green"
"42412","10.1039/c7ra10568a",TRUE,"gold"
"42413","10.1063/1.5043213",TRUE,"bronze"
"42414","10.1155/2017/9120892",TRUE,"gold"
"42415","10.1055/s-0042-102714",FALSE,"closed"
"42416","10.1111/nyas.12575",TRUE,"hybrid"
"42417","10.1080/1023666x.2020.1807680",FALSE,"closed"
"42418","10.1161/circulationaha.118.033669",TRUE,"bronze"
"42419","10.1080/24748706.2017.1362608",FALSE,"closed"
"42420","10.1055/s-0043-104930",FALSE,"closed"
"42421","10.1097/01.ju.0000556177.34577.bc",TRUE,"bronze"
"42422","10.1055/s-0039-1684926",FALSE,"closed"
"42423","10.1128/9781555818982.ch14",FALSE,"closed"
"42424","10.1111/fwb.13590",FALSE,"closed"
"42425","10.1111/jch.13105",FALSE,"closed"
"42426","10.1080/14693062.2019.1624494",TRUE,"hybrid"
"42427","10.1515/advgeom-2017-0054",FALSE,"closed"
"42428","10.1080/19439342.2017.1388267",TRUE,"hybrid"
"42429","10.1096/fasebj.2019.33.1_supplement.862.13",TRUE,"bronze"
"42430","10.1111/dpr.12260",TRUE,"green"
"42431","10.1061/(asce)is.1943-555x.0000511",FALSE,"closed"
"42432","10.1002/art.40319",TRUE,"bronze"
"42433","10.1146/annurev-psych-010417-085944",FALSE,"closed"
"42434","10.1200/jco.2016.70.8297.2017.2.test",FALSE,"closed"
"42435","10.1098/rsos.201275",TRUE,"gold"
"42436","10.2500/ajra.2017.31.4444",FALSE,"closed"
"42437","10.1111/bph.13200",TRUE,"bronze"
"42438","10.1002/chem.202001175",TRUE,"bronze"
"42439","10.1055/s-0036-1586255",FALSE,"closed"
"42440","10.1002/ange.201810301",TRUE,"bronze"
"42441","10.1063/1.4995955",TRUE,"hybrid"
"42442","10.1021/acsenergylett.8b02081",TRUE,"green"
"42443","10.1063/1.5077078",TRUE,"green"
"42444","10.7554/elife.52859.sa2",TRUE,"gold"
"42445","10.1139/cjpp-2019-0591",FALSE,"closed"
"42446","10.1002/joc.6824",TRUE,"hybrid"
"42447","10.1093/jac/dkaa199",FALSE,"closed"
"42448","10.1039/d0dt00367k",FALSE,"closed"
"42449","10.1161/str.46.suppl_1.105",FALSE,"closed"
"42450","10.1200/jco.2021.39.15_suppl.9033",FALSE,"closed"
"42451","10.1111/epi.13834",FALSE,"closed"
"42452","10.1200/jco.2020.38.15_suppl.9574",FALSE,"closed"
"42453","10.1111/zoj.12246",TRUE,"bronze"
"42454","10.1111/1462-2920.15600",TRUE,"hybrid"
"42455","10.1093/ehjqcco/qcaa071",TRUE,"bronze"
"42456","10.1002/pssb.201700218",FALSE,"closed"
"42457","10.1093/jac/dkz545",FALSE,"closed"
"42458","10.1111/apa.15643",TRUE,"hybrid"
"42459","10.1111/jdv.14253",TRUE,"hybrid"
"42460","10.1002/14651858.cd012614",TRUE,"green"
"42461","10.1055/a-1230-0810",FALSE,"closed"
"42462","10.1002/mus.25070",FALSE,"closed"
"42463","10.1080/00423114.2021.1942509",FALSE,"closed"
"42464","10.1021/acs.nanolett.9b02815",TRUE,"green"
"42465","10.1039/c5cc05003k",TRUE,"hybrid"
"42466","10.1039/c9ra03227d",TRUE,"gold"
"42467","10.1002/wps.20579",TRUE,"bronze"
"42468","10.1002/anie.201507821",FALSE,"closed"
"42469","10.1002/jpln.201600531",TRUE,"green"
"42470","10.2807/1560-7917.es.23.46.1800393",TRUE,"gold"
"42471","10.1111/gcb.14537",TRUE,"hybrid"
"42472","10.1093/braincomms/fcaa086",TRUE,"gold"
"42473","10.1039/d0cc02463e",TRUE,"hybrid"
"42474","10.1055/s-0037-1604981",FALSE,"closed"
"42475","10.1161/circulationaha.119.045192",TRUE,"bronze"
"42476","10.1002/ajmg.a.37800",FALSE,"closed"
"42477","10.1002/ejhf.2160",FALSE,"closed"
"42478","10.1002/ejhf.1796",TRUE,"bronze"
"42479","10.1029/2018je005699",TRUE,"green"
"42480","10.1165/rcmb.2018-0359oc",TRUE,"green"
"42481","10.1182/blood-2018-99-114671",TRUE,"bronze"
"42482","10.1002/lno.10504",TRUE,"green"
"42483","10.1098/rspb.2019.2047",TRUE,"hybrid"
"42484","10.1039/d0lc00751j",TRUE,"hybrid"
"42485","10.1021/acsaelm.0c00913",FALSE,"closed"
"42486","10.1002/ejhf.516",TRUE,"bronze"
"42487","10.1002/ange.201801666",FALSE,"closed"
"42488","10.1182/blood-2019-125235",TRUE,"bronze"
"42489","10.1055/s-0039-3403103",FALSE,"closed"
"42490","10.1111/1365-2435.13747",TRUE,"hybrid"
"42491","10.1002/ehf2.12416",TRUE,"gold"
"42492","10.1002/lol2.10093",TRUE,"gold"
"42493","10.1021/acscatal.1c00415",TRUE,"hybrid"
"42494","10.1155/2018/9493504",TRUE,"gold"
"42495","10.1055/a-0713-1058",TRUE,"hybrid"
"42496","10.1002/ejhf.1244",TRUE,"bronze"
"42497","10.1021/acsnano.5b06189",FALSE,"closed"
"42498","10.1515/zpch-2017-0952",TRUE,"green"
"42499","10.1002/cepa.1140",TRUE,"hybrid"
"42500","10.1055/s-0040-1716111",FALSE,"closed"
"42501","10.1002/essoar.10504452.2",TRUE,"green"
"42502","10.2514/6.2017-5375",FALSE,"closed"
"42503","10.1111/ecog.03328",TRUE,"bronze"
"42504","10.1142/9789814630290_0002",FALSE,"closed"
"42505","10.1055/a-1540-4958",FALSE,"closed"
"42506","10.1002/stab.201810571",FALSE,"closed"
"42507","10.1093/eurheartj/ehy566.p6402",FALSE,"closed"
"42508","10.1109/etfa.2017.8247759",FALSE,"closed"
"42509","10.1109/eurosime.2017.7926235",FALSE,"closed"
"42510","10.1109/icc.2015.7249155",FALSE,"closed"
"42511","10.1111/pace.13716",TRUE,"green"
"42512","10.1515/labmed-2020-0008",TRUE,"hybrid"
"42513","10.1515/zkri-2020-0063",TRUE,"hybrid"
"42514","10.3847/25c2cfeb.9ebdfb4f",TRUE,"hybrid"
"42515","10.1128/mra.00009-21",TRUE,"gold"
"42516","10.1111/jch.13196",FALSE,"closed"
"42517","10.1177/0333102415607070",TRUE,"hybrid"
"42518","10.1021/acs.est.8b03524",TRUE,"hybrid"
"42519","10.1115/1.4049893",FALSE,"closed"
